county,precinct,office,district,party,candidate,votes
Bernalillo,257,House,1,Democratic,MICHELLE LUJAN GRISHAM,0
Bernalillo,258,House,1,Republican,RICHARD GREGORY PRIEM,192
Bernalillo,258,House,1,Democratic,MICHELLE LUJAN GRISHAM,123
Bernalillo,271,House,1,Republican,RICHARD GREGORY PRIEM,88
Bernalillo,271,House,1,Democratic,MICHELLE LUJAN GRISHAM,390
Bernalillo,272,House,1,Republican,RICHARD GREGORY PRIEM,63
Bernalillo,272,House,1,Democratic,MICHELLE LUJAN GRISHAM,379
Bernalillo,273,House,1,Republican,RICHARD GREGORY PRIEM,120
Bernalillo,273,House,1,Democratic,MICHELLE LUJAN GRISHAM,456
Bernalillo,274,House,1,Republican,RICHARD GREGORY PRIEM,43
Bernalillo,274,House,1,Democratic,MICHELLE LUJAN GRISHAM,327
Bernalillo,275,House,1,Republican,RICHARD GREGORY PRIEM,147
Bernalillo,275,House,1,Democratic,MICHELLE LUJAN GRISHAM,480
Bernalillo,278,House,1,Republican,RICHARD GREGORY PRIEM,112
Bernalillo,278,House,1,Democratic,MICHELLE LUJAN GRISHAM,211
Bernalillo,281,House,1,Republican,RICHARD GREGORY PRIEM,58
Bernalillo,281,House,1,Democratic,MICHELLE LUJAN GRISHAM,239
Bernalillo,282,House,1,Republican,RICHARD GREGORY PRIEM,113
Bernalillo,282,House,1,Democratic,MICHELLE LUJAN GRISHAM,397
Bernalillo,283,House,1,Republican,RICHARD GREGORY PRIEM,44
Bernalillo,283,House,1,Democratic,MICHELLE LUJAN GRISHAM,178
Bernalillo,284,House,1,Republican,RICHARD GREGORY PRIEM,90
Bernalillo,284,House,1,Democratic,MICHELLE LUJAN GRISHAM,287
Bernalillo,285,House,1,Republican,RICHARD GREGORY PRIEM,99
Bernalillo,285,House,1,Democratic,MICHELLE LUJAN GRISHAM,222
Bernalillo,286,House,1,Republican,RICHARD GREGORY PRIEM,168
Bernalillo,286,House,1,Democratic,MICHELLE LUJAN GRISHAM,457
Bernalillo,287,House,1,Republican,RICHARD GREGORY PRIEM,75
Bernalillo,287,House,1,Democratic,MICHELLE LUJAN GRISHAM,231
Bernalillo,289,House,1,Republican,RICHARD GREGORY PRIEM,936
Bernalillo,289,House,1,Democratic,MICHELLE LUJAN GRISHAM,1033
Bernalillo,290,House,1,Republican,RICHARD GREGORY PRIEM,168
Bernalillo,290,House,1,Democratic,MICHELLE LUJAN GRISHAM,157
Bernalillo,291,House,1,Republican,RICHARD GREGORY PRIEM,169
Bernalillo,291,House,1,Democratic,MICHELLE LUJAN GRISHAM,295
Bernalillo,292,House,1,Republican,RICHARD GREGORY PRIEM,376
Bernalillo,292,House,1,Democratic,MICHELLE LUJAN GRISHAM,626
Bernalillo,293,House,1,Republican,RICHARD GREGORY PRIEM,206
Bernalillo,293,House,1,Democratic,MICHELLE LUJAN GRISHAM,480
Bernalillo,294,House,1,Republican,RICHARD GREGORY PRIEM,336
Bernalillo,294,House,1,Democratic,MICHELLE LUJAN GRISHAM,271
Bernalillo,295,House,1,Republican,RICHARD GREGORY PRIEM,274
Bernalillo,295,House,1,Democratic,MICHELLE LUJAN GRISHAM,285
Bernalillo,296,House,1,Republican,RICHARD GREGORY PRIEM,108
Bernalillo,296,House,1,Democratic,MICHELLE LUJAN GRISHAM,231
Bernalillo,297,House,1,Republican,RICHARD GREGORY PRIEM,243
Bernalillo,297,House,1,Democratic,MICHELLE LUJAN GRISHAM,420
Bernalillo,298,House,1,Republican,RICHARD GREGORY PRIEM,237
Bernalillo,298,House,1,Democratic,MICHELLE LUJAN GRISHAM,459
Bernalillo,299,House,1,Republican,RICHARD GREGORY PRIEM,286
Bernalillo,299,House,1,Democratic,MICHELLE LUJAN GRISHAM,449
Bernalillo,300,House,1,Republican,RICHARD GREGORY PRIEM,141
Bernalillo,300,House,1,Democratic,MICHELLE LUJAN GRISHAM,230
Bernalillo,301,House,1,Republican,RICHARD GREGORY PRIEM,259
Bernalillo,301,House,1,Democratic,MICHELLE LUJAN GRISHAM,272
Bernalillo,302,House,1,Republican,RICHARD GREGORY PRIEM,647
Bernalillo,302,House,1,Democratic,MICHELLE LUJAN GRISHAM,725
Bernalillo,303,House,1,Republican,RICHARD GREGORY PRIEM,115
Bernalillo,303,House,1,Democratic,MICHELLE LUJAN GRISHAM,216
Bernalillo,304,House,1,Republican,RICHARD GREGORY PRIEM,179
Bernalillo,304,House,1,Democratic,MICHELLE LUJAN GRISHAM,235
Bernalillo,305,House,1,Republican,RICHARD GREGORY PRIEM,150
Bernalillo,305,House,1,Democratic,MICHELLE LUJAN GRISHAM,366
Bernalillo,306,House,1,Republican,RICHARD GREGORY PRIEM,140
Bernalillo,306,House,1,Democratic,MICHELLE LUJAN GRISHAM,213
Bernalillo,307,House,1,Republican,RICHARD GREGORY PRIEM,230
Bernalillo,307,House,1,Democratic,MICHELLE LUJAN GRISHAM,310
Bernalillo,308,House,1,Republican,RICHARD GREGORY PRIEM,181
Bernalillo,308,House,1,Democratic,MICHELLE LUJAN GRISHAM,228
Bernalillo,311,House,1,Republican,RICHARD GREGORY PRIEM,97
Bernalillo,311,House,1,Democratic,MICHELLE LUJAN GRISHAM,304
Bernalillo,312,House,1,Republican,RICHARD GREGORY PRIEM,83
Bernalillo,312,House,1,Democratic,MICHELLE LUJAN GRISHAM,367
Bernalillo,313,House,1,Republican,RICHARD GREGORY PRIEM,65
Bernalillo,313,House,1,Democratic,MICHELLE LUJAN GRISHAM,208
Bernalillo,314,House,1,Republican,RICHARD GREGORY PRIEM,145
Bernalillo,314,House,1,Democratic,MICHELLE LUJAN GRISHAM,305
Bernalillo,315,House,1,Republican,RICHARD GREGORY PRIEM,123
Bernalillo,315,House,1,Democratic,MICHELLE LUJAN GRISHAM,274
Bernalillo,316,House,1,Republican,RICHARD GREGORY PRIEM,150
Bernalillo,316,House,1,Democratic,MICHELLE LUJAN GRISHAM,339
Bernalillo,317,House,1,Republican,RICHARD GREGORY PRIEM,99
Bernalillo,317,House,1,Democratic,MICHELLE LUJAN GRISHAM,239
Bernalillo,318,House,1,Republican,RICHARD GREGORY PRIEM,94
Bernalillo,318,House,1,Democratic,MICHELLE LUJAN GRISHAM,348
Bernalillo,321,House,1,Republican,RICHARD GREGORY PRIEM,72
Bernalillo,321,House,1,Democratic,MICHELLE LUJAN GRISHAM,228
Bernalillo,322,House,1,Republican,RICHARD GREGORY PRIEM,56
Bernalillo,322,House,1,Democratic,MICHELLE LUJAN GRISHAM,186
Bernalillo,323,House,1,Republican,RICHARD GREGORY PRIEM,84
Bernalillo,323,House,1,Democratic,MICHELLE LUJAN GRISHAM,307
Bernalillo,324,House,1,Republican,RICHARD GREGORY PRIEM,359
Bernalillo,324,House,1,Democratic,MICHELLE LUJAN GRISHAM,655
Bernalillo,326,House,1,Republican,RICHARD GREGORY PRIEM,76
Bernalillo,326,House,1,Democratic,MICHELLE LUJAN GRISHAM,290
Bernalillo,327,House,1,Republican,RICHARD GREGORY PRIEM,132
Bernalillo,327,House,1,Democratic,MICHELLE LUJAN GRISHAM,342
Bernalillo,328,House,1,Republican,RICHARD GREGORY PRIEM,427
Bernalillo,328,House,1,Democratic,MICHELLE LUJAN GRISHAM,629
Bernalillo,329,House,1,Republican,RICHARD GREGORY PRIEM,121
Bernalillo,329,House,1,Democratic,MICHELLE LUJAN GRISHAM,266
Bernalillo,330,House,1,Republican,RICHARD GREGORY PRIEM,98
Bernalillo,330,House,1,Democratic,MICHELLE LUJAN GRISHAM,200
Bernalillo,331,House,1,Republican,RICHARD GREGORY PRIEM,76
Bernalillo,331,House,1,Democratic,MICHELLE LUJAN GRISHAM,221
Bernalillo,332,House,1,Republican,RICHARD GREGORY PRIEM,200
Bernalillo,332,House,1,Democratic,MICHELLE LUJAN GRISHAM,319
Bernalillo,333,House,1,Republican,RICHARD GREGORY PRIEM,433
Bernalillo,333,House,1,Democratic,MICHELLE LUJAN GRISHAM,460
Bernalillo,341,House,1,Republican,RICHARD GREGORY PRIEM,62
Bernalillo,341,House,1,Democratic,MICHELLE LUJAN GRISHAM,334
Bernalillo,342,House,1,Republican,RICHARD GREGORY PRIEM,29
Bernalillo,342,House,1,Democratic,MICHELLE LUJAN GRISHAM,230
Bernalillo,343,House,1,Republican,RICHARD GREGORY PRIEM,80
Bernalillo,343,House,1,Democratic,MICHELLE LUJAN GRISHAM,375
Bernalillo,344,House,1,Republican,RICHARD GREGORY PRIEM,132
Bernalillo,344,House,1,Democratic,MICHELLE LUJAN GRISHAM,505
Bernalillo,345,House,1,Republican,RICHARD GREGORY PRIEM,168
Bernalillo,345,House,1,Democratic,MICHELLE LUJAN GRISHAM,616
Bernalillo,346,House,1,Republican,RICHARD GREGORY PRIEM,90
Bernalillo,346,House,1,Democratic,MICHELLE LUJAN GRISHAM,262
Bernalillo,347,House,1,Republican,RICHARD GREGORY PRIEM,142
Bernalillo,347,House,1,Democratic,MICHELLE LUJAN GRISHAM,300
Bernalillo,351,House,1,Republican,RICHARD GREGORY PRIEM,39
Bernalillo,351,House,1,Democratic,MICHELLE LUJAN GRISHAM,286
Bernalillo,352,House,1,Republican,RICHARD GREGORY PRIEM,67
Bernalillo,352,House,1,Democratic,MICHELLE LUJAN GRISHAM,387
Bernalillo,353,House,1,Republican,RICHARD GREGORY PRIEM,26
Bernalillo,353,House,1,Democratic,MICHELLE LUJAN GRISHAM,226
Bernalillo,354,House,1,Republican,RICHARD GREGORY PRIEM,75
Bernalillo,354,House,1,Democratic,MICHELLE LUJAN GRISHAM,348
Bernalillo,355,House,1,Republican,RICHARD GREGORY PRIEM,54
Bernalillo,355,House,1,Democratic,MICHELLE LUJAN GRISHAM,423
Bernalillo,356,House,1,Republican,RICHARD GREGORY PRIEM,49
Bernalillo,356,House,1,Democratic,MICHELLE LUJAN GRISHAM,353
Bernalillo,357,House,1,Republican,RICHARD GREGORY PRIEM,28
Bernalillo,357,House,1,Democratic,MICHELLE LUJAN GRISHAM,234
Bernalillo,358,House,1,Republican,RICHARD GREGORY PRIEM,109
Bernalillo,358,House,1,Democratic,MICHELLE LUJAN GRISHAM,306
Bernalillo,371,House,1,Republican,RICHARD GREGORY PRIEM,144
Bernalillo,371,House,1,Democratic,MICHELLE LUJAN GRISHAM,455
Bernalillo,372,House,1,Republican,RICHARD GREGORY PRIEM,74
Bernalillo,372,House,1,Democratic,MICHELLE LUJAN GRISHAM,230
Bernalillo,373,House,1,Republican,RICHARD GREGORY PRIEM,92
Bernalillo,373,House,1,Democratic,MICHELLE LUJAN GRISHAM,237
Bernalillo,374,House,1,Republican,RICHARD GREGORY PRIEM,77
Bernalillo,374,House,1,Democratic,MICHELLE LUJAN GRISHAM,306
Bernalillo,375,House,1,Republican,RICHARD GREGORY PRIEM,186
Bernalillo,375,House,1,Democratic,MICHELLE LUJAN GRISHAM,569
Bernalillo,381,House,1,Republican,RICHARD GREGORY PRIEM,36
Bernalillo,381,House,1,Democratic,MICHELLE LUJAN GRISHAM,336
Bernalillo,382,House,1,Republican,RICHARD GREGORY PRIEM,67
Bernalillo,382,House,1,Democratic,MICHELLE LUJAN GRISHAM,278
Bernalillo,383,House,1,Republican,RICHARD GREGORY PRIEM,58
Bernalillo,383,House,1,Democratic,MICHELLE LUJAN GRISHAM,349
Bernalillo,384,House,1,Republican,RICHARD GREGORY PRIEM,104
Bernalillo,384,House,1,Democratic,MICHELLE LUJAN GRISHAM,392
Bernalillo,385,House,1,Republican,RICHARD GREGORY PRIEM,81
Bernalillo,385,House,1,Democratic,MICHELLE LUJAN GRISHAM,330
Bernalillo,386,House,1,Republican,RICHARD GREGORY PRIEM,47
Bernalillo,386,House,1,Democratic,MICHELLE LUJAN GRISHAM,273
Bernalillo,387,House,1,Republican,RICHARD GREGORY PRIEM,64
Bernalillo,387,House,1,Democratic,MICHELLE LUJAN GRISHAM,310
Bernalillo,400,House,1,Republican,RICHARD GREGORY PRIEM,97
Bernalillo,400,House,1,Democratic,MICHELLE LUJAN GRISHAM,179
Bernalillo,401,House,1,Republican,RICHARD GREGORY PRIEM,140
Bernalillo,401,House,1,Democratic,MICHELLE LUJAN GRISHAM,311
Bernalillo,402,House,1,Republican,RICHARD GREGORY PRIEM,161
Bernalillo,402,House,1,Democratic,MICHELLE LUJAN GRISHAM,303
Bernalillo,403,House,1,Republican,RICHARD GREGORY PRIEM,105
Bernalillo,403,House,1,Democratic,MICHELLE LUJAN GRISHAM,274
Bernalillo,404,House,1,Republican,RICHARD GREGORY PRIEM,187
Bernalillo,404,House,1,Democratic,MICHELLE LUJAN GRISHAM,367
Bernalillo,405,House,1,Republican,RICHARD GREGORY PRIEM,121
Bernalillo,405,House,1,Democratic,MICHELLE LUJAN GRISHAM,315
Bernalillo,406,House,1,Republican,RICHARD GREGORY PRIEM,107
Bernalillo,406,House,1,Democratic,MICHELLE LUJAN GRISHAM,223
Bernalillo,407,House,1,Republican,RICHARD GREGORY PRIEM,280
Bernalillo,407,House,1,Democratic,MICHELLE LUJAN GRISHAM,394
Bernalillo,408,House,1,Republican,RICHARD GREGORY PRIEM,199
Bernalillo,408,House,1,Democratic,MICHELLE LUJAN GRISHAM,251
Bernalillo,409,House,1,Republican,RICHARD GREGORY PRIEM,246
Bernalillo,409,House,1,Democratic,MICHELLE LUJAN GRISHAM,540
Bernalillo,410,House,1,Republican,RICHARD GREGORY PRIEM,162
Bernalillo,410,House,1,Democratic,MICHELLE LUJAN GRISHAM,304
Bernalillo,411,House,1,Republican,RICHARD GREGORY PRIEM,121
Bernalillo,411,House,1,Democratic,MICHELLE LUJAN GRISHAM,354
Bernalillo,412,House,1,Republican,RICHARD GREGORY PRIEM,50
Bernalillo,412,House,1,Democratic,MICHELLE LUJAN GRISHAM,137
Bernalillo,413,House,1,Republican,RICHARD GREGORY PRIEM,180
Bernalillo,413,House,1,Democratic,MICHELLE LUJAN GRISHAM,395
Bernalillo,414,House,1,Republican,RICHARD GREGORY PRIEM,100
Bernalillo,414,House,1,Democratic,MICHELLE LUJAN GRISHAM,168
Bernalillo,415,House,1,Republican,RICHARD GREGORY PRIEM,111
Bernalillo,415,House,1,Democratic,MICHELLE LUJAN GRISHAM,166
Bernalillo,416,House,1,Republican,RICHARD GREGORY PRIEM,106
Bernalillo,416,House,1,Democratic,MICHELLE LUJAN GRISHAM,249
Bernalillo,417,House,1,Republican,RICHARD GREGORY PRIEM,125
Bernalillo,417,House,1,Democratic,MICHELLE LUJAN GRISHAM,317
Bernalillo,418,House,1,Republican,RICHARD GREGORY PRIEM,170
Bernalillo,418,House,1,Democratic,MICHELLE LUJAN GRISHAM,264
Bernalillo,419,House,1,Republican,RICHARD GREGORY PRIEM,327
Bernalillo,419,House,1,Democratic,MICHELLE LUJAN GRISHAM,490
Bernalillo,420,House,1,Republican,RICHARD GREGORY PRIEM,278
Bernalillo,420,House,1,Democratic,MICHELLE LUJAN GRISHAM,495
Bernalillo,421,House,1,Republican,RICHARD GREGORY PRIEM,258
Bernalillo,421,House,1,Democratic,MICHELLE LUJAN GRISHAM,344
Bernalillo,422,House,1,Republican,RICHARD GREGORY PRIEM,601
Bernalillo,422,House,1,Democratic,MICHELLE LUJAN GRISHAM,749
Bernalillo,423,House,1,Republican,RICHARD GREGORY PRIEM,771
Bernalillo,423,House,1,Democratic,MICHELLE LUJAN GRISHAM,800
Bernalillo,424,House,1,Republican,RICHARD GREGORY PRIEM,850
Bernalillo,424,House,1,Democratic,MICHELLE LUJAN GRISHAM,869
Bernalillo,425,House,1,Republican,RICHARD GREGORY PRIEM,596
Bernalillo,425,House,1,Democratic,MICHELLE LUJAN GRISHAM,619
Bernalillo,426,House,1,Republican,RICHARD GREGORY PRIEM,377
Bernalillo,426,House,1,Democratic,MICHELLE LUJAN GRISHAM,491
Bernalillo,427,House,1,Republican,RICHARD GREGORY PRIEM,706
Bernalillo,427,House,1,Democratic,MICHELLE LUJAN GRISHAM,830
Bernalillo,428,House,1,Republican,RICHARD GREGORY PRIEM,242
Bernalillo,428,House,1,Democratic,MICHELLE LUJAN GRISHAM,358
Bernalillo,429,House,1,Republican,RICHARD GREGORY PRIEM,414
Bernalillo,429,House,1,Democratic,MICHELLE LUJAN GRISHAM,514
Bernalillo,430,House,1,Republican,RICHARD GREGORY PRIEM,272
Bernalillo,430,House,1,Democratic,MICHELLE LUJAN GRISHAM,329
Bernalillo,431,House,1,Republican,RICHARD GREGORY PRIEM,122
Bernalillo,431,House,1,Democratic,MICHELLE LUJAN GRISHAM,267
Bernalillo,432,House,1,Republican,RICHARD GREGORY PRIEM,161
Bernalillo,432,House,1,Democratic,MICHELLE LUJAN GRISHAM,399
Bernalillo,433,House,1,Republican,RICHARD GREGORY PRIEM,106
Bernalillo,433,House,1,Democratic,MICHELLE LUJAN GRISHAM,250
Bernalillo,434,House,1,Republican,RICHARD GREGORY PRIEM,79
Bernalillo,434,House,1,Democratic,MICHELLE LUJAN GRISHAM,207
Bernalillo,435,House,1,Republican,RICHARD GREGORY PRIEM,183
Bernalillo,435,House,1,Democratic,MICHELLE LUJAN GRISHAM,367
Bernalillo,436,House,1,Republican,RICHARD GREGORY PRIEM,116
Bernalillo,436,House,1,Democratic,MICHELLE LUJAN GRISHAM,265
Bernalillo,437,House,1,Republican,RICHARD GREGORY PRIEM,69
Bernalillo,437,House,1,Democratic,MICHELLE LUJAN GRISHAM,169
Bernalillo,438,House,1,Republican,RICHARD GREGORY PRIEM,132
Bernalillo,438,House,1,Democratic,MICHELLE LUJAN GRISHAM,400
Bernalillo,439,House,1,Republican,RICHARD GREGORY PRIEM,186
Bernalillo,439,House,1,Democratic,MICHELLE LUJAN GRISHAM,498
Bernalillo,440,House,1,Republican,RICHARD GREGORY PRIEM,96
Bernalillo,440,House,1,Democratic,MICHELLE LUJAN GRISHAM,177
Bernalillo,441,House,1,Republican,RICHARD GREGORY PRIEM,104
Bernalillo,441,House,1,Democratic,MICHELLE LUJAN GRISHAM,265
Bernalillo,442,House,1,Republican,RICHARD GREGORY PRIEM,90
Bernalillo,442,House,1,Democratic,MICHELLE LUJAN GRISHAM,306
Bernalillo,443,House,1,Republican,RICHARD GREGORY PRIEM,99
Bernalillo,443,House,1,Democratic,MICHELLE LUJAN GRISHAM,246
Bernalillo,444,House,1,Republican,RICHARD GREGORY PRIEM,89
Bernalillo,444,House,1,Democratic,MICHELLE LUJAN GRISHAM,257
Bernalillo,445,House,1,Republican,RICHARD GREGORY PRIEM,141
Bernalillo,445,House,1,Democratic,MICHELLE LUJAN GRISHAM,230
Bernalillo,446,House,1,Republican,RICHARD GREGORY PRIEM,131
Bernalillo,446,House,1,Democratic,MICHELLE LUJAN GRISHAM,281
Bernalillo,447,House,1,Republican,RICHARD GREGORY PRIEM,1004
Bernalillo,447,House,1,Democratic,MICHELLE LUJAN GRISHAM,798
Bernalillo,448,House,1,Republican,RICHARD GREGORY PRIEM,383
Bernalillo,448,House,1,Democratic,MICHELLE LUJAN GRISHAM,631
Bernalillo,449,House,1,Republican,RICHARD GREGORY PRIEM,264
Bernalillo,449,House,1,Democratic,MICHELLE LUJAN GRISHAM,476
Bernalillo,450,House,1,Republican,RICHARD GREGORY PRIEM,194
Bernalillo,450,House,1,Democratic,MICHELLE LUJAN GRISHAM,227
Bernalillo,451,House,1,Republican,RICHARD GREGORY PRIEM,142
Bernalillo,451,House,1,Democratic,MICHELLE LUJAN GRISHAM,262
Bernalillo,452,House,1,Republican,RICHARD GREGORY PRIEM,147
Bernalillo,452,House,1,Democratic,MICHELLE LUJAN GRISHAM,256
Bernalillo,453,House,1,Republican,RICHARD GREGORY PRIEM,306
Bernalillo,453,House,1,Democratic,MICHELLE LUJAN GRISHAM,593
Bernalillo,454,House,1,Republican,RICHARD GREGORY PRIEM,357
Bernalillo,454,House,1,Democratic,MICHELLE LUJAN GRISHAM,393
Bernalillo,455,House,1,Republican,RICHARD GREGORY PRIEM,755
Bernalillo,455,House,1,Democratic,MICHELLE LUJAN GRISHAM,1172
Bernalillo,456,House,1,Republican,RICHARD GREGORY PRIEM,408
Bernalillo,456,House,1,Democratic,MICHELLE LUJAN GRISHAM,532
Bernalillo,461,House,1,Republican,RICHARD GREGORY PRIEM,131
Bernalillo,461,House,1,Democratic,MICHELLE LUJAN GRISHAM,221
Bernalillo,462,House,1,Republican,RICHARD GREGORY PRIEM,110
Bernalillo,462,House,1,Democratic,MICHELLE LUJAN GRISHAM,221
Bernalillo,463,House,1,Republican,RICHARD GREGORY PRIEM,148
Bernalillo,463,House,1,Democratic,MICHELLE LUJAN GRISHAM,223
Bernalillo,464,House,1,Republican,RICHARD GREGORY PRIEM,102
Bernalillo,464,House,1,Democratic,MICHELLE LUJAN GRISHAM,192
Bernalillo,465,House,1,Republican,RICHARD GREGORY PRIEM,194
Bernalillo,465,House,1,Democratic,MICHELLE LUJAN GRISHAM,457
Bernalillo,466,House,1,Republican,RICHARD GREGORY PRIEM,207
Bernalillo,466,House,1,Democratic,MICHELLE LUJAN GRISHAM,262
Bernalillo,471,House,1,Republican,RICHARD GREGORY PRIEM,157
Bernalillo,471,House,1,Democratic,MICHELLE LUJAN GRISHAM,243
Bernalillo,472,House,1,Republican,RICHARD GREGORY PRIEM,156
Bernalillo,472,House,1,Democratic,MICHELLE LUJAN GRISHAM,182
Bernalillo,473,House,1,Republican,RICHARD GREGORY PRIEM,104
Bernalillo,473,House,1,Democratic,MICHELLE LUJAN GRISHAM,226
Bernalillo,474,House,1,Republican,RICHARD GREGORY PRIEM,103
Bernalillo,474,House,1,Democratic,MICHELLE LUJAN GRISHAM,175
Bernalillo,475,House,1,Republican,RICHARD GREGORY PRIEM,169
Bernalillo,475,House,1,Democratic,MICHELLE LUJAN GRISHAM,324
Bernalillo,476,House,1,Republican,RICHARD GREGORY PRIEM,243
Bernalillo,476,House,1,Democratic,MICHELLE LUJAN GRISHAM,324
Bernalillo,477,House,1,Republican,RICHARD GREGORY PRIEM,149
Bernalillo,477,House,1,Democratic,MICHELLE LUJAN GRISHAM,467
Bernalillo,478,House,1,Republican,RICHARD GREGORY PRIEM,148
Bernalillo,478,House,1,Democratic,MICHELLE LUJAN GRISHAM,412
Bernalillo,480,House,1,Republican,RICHARD GREGORY PRIEM,296
Bernalillo,480,House,1,Democratic,MICHELLE LUJAN GRISHAM,362
Bernalillo,481,House,1,Republican,RICHARD GREGORY PRIEM,93
Bernalillo,481,House,1,Democratic,MICHELLE LUJAN GRISHAM,188
Bernalillo,482,House,1,Republican,RICHARD GREGORY PRIEM,307
Bernalillo,482,House,1,Democratic,MICHELLE LUJAN GRISHAM,321
Bernalillo,483,House,1,Republican,RICHARD GREGORY PRIEM,336
Bernalillo,483,House,1,Democratic,MICHELLE LUJAN GRISHAM,431
Bernalillo,484,House,1,Republican,RICHARD GREGORY PRIEM,163
Bernalillo,484,House,1,Democratic,MICHELLE LUJAN GRISHAM,329
Bernalillo,485,House,1,Republican,RICHARD GREGORY PRIEM,280
Bernalillo,485,House,1,Democratic,MICHELLE LUJAN GRISHAM,355
Bernalillo,486,House,1,Republican,RICHARD GREGORY PRIEM,328
Bernalillo,486,House,1,Democratic,MICHELLE LUJAN GRISHAM,420
Bernalillo,487,House,1,Republican,RICHARD GREGORY PRIEM,251
Bernalillo,487,House,1,Democratic,MICHELLE LUJAN GRISHAM,309
Bernalillo,488,House,1,Republican,RICHARD GREGORY PRIEM,268
Bernalillo,488,House,1,Democratic,MICHELLE LUJAN GRISHAM,320
Bernalillo,489,House,1,Republican,RICHARD GREGORY PRIEM,309
Bernalillo,489,House,1,Democratic,MICHELLE LUJAN GRISHAM,398
Bernalillo,490,House,1,Republican,RICHARD GREGORY PRIEM,298
Bernalillo,490,House,1,Democratic,MICHELLE LUJAN GRISHAM,284
Bernalillo,491,House,1,Republican,RICHARD GREGORY PRIEM,143
Bernalillo,491,House,1,Democratic,MICHELLE LUJAN GRISHAM,214
Bernalillo,492,House,1,Republican,RICHARD GREGORY PRIEM,127
Bernalillo,492,House,1,Democratic,MICHELLE LUJAN GRISHAM,202
Bernalillo,493,House,1,Republican,RICHARD GREGORY PRIEM,186
Bernalillo,493,House,1,Democratic,MICHELLE LUJAN GRISHAM,295
Bernalillo,494,House,1,Republican,RICHARD GREGORY PRIEM,151
Bernalillo,494,House,1,Democratic,MICHELLE LUJAN GRISHAM,253
Bernalillo,495,House,1,Republican,RICHARD GREGORY PRIEM,216
Bernalillo,495,House,1,Democratic,MICHELLE LUJAN GRISHAM,374
Bernalillo,496,House,1,Republican,RICHARD GREGORY PRIEM,177
Bernalillo,496,House,1,Democratic,MICHELLE LUJAN GRISHAM,219
Bernalillo,497,House,1,Republican,RICHARD GREGORY PRIEM,182
Bernalillo,497,House,1,Democratic,MICHELLE LUJAN GRISHAM,299
Bernalillo,498,House,1,Republican,RICHARD GREGORY PRIEM,201
Bernalillo,498,House,1,Democratic,MICHELLE LUJAN GRISHAM,379
Bernalillo,499,House,1,Republican,RICHARD GREGORY PRIEM,200
Bernalillo,499,House,1,Democratic,MICHELLE LUJAN GRISHAM,315
Bernalillo,500,House,1,Republican,RICHARD GREGORY PRIEM,290
Bernalillo,500,House,1,Democratic,MICHELLE LUJAN GRISHAM,355
Bernalillo,502,House,1,Republican,RICHARD GREGORY PRIEM,196
Bernalillo,502,House,1,Democratic,MICHELLE LUJAN GRISHAM,386
Bernalillo,503,House,1,Republican,RICHARD GREGORY PRIEM,126
Bernalillo,503,House,1,Democratic,MICHELLE LUJAN GRISHAM,232
Bernalillo,504,House,1,Republican,RICHARD GREGORY PRIEM,131
Bernalillo,504,House,1,Democratic,MICHELLE LUJAN GRISHAM,226
Bernalillo,505,House,1,Republican,RICHARD GREGORY PRIEM,154
