county,precinct,office,district,party,candidate,votes
Los Alamos,15,State Treasurer,,REP,ARTHUR L CASTILLO,506
Los Alamos,16,State Treasurer,,REP,ARTHUR L CASTILLO,334
Los Alamos,17,State Treasurer,,REP,ARTHUR L CASTILLO,139
Los Alamos,1,State Treasurer,,DEM,TIM EICHENBERG,334
Los Alamos,2,State Treasurer,,DEM,TIM EICHENBERG,210
Los Alamos,3,State Treasurer,,DEM,TIM EICHENBERG,241
Los Alamos,4,State Treasurer,,DEM,TIM EICHENBERG,339
Los Alamos,5,State Treasurer,,DEM,TIM EICHENBERG,206
Los Alamos,6,State Treasurer,,DEM,TIM EICHENBERG,474
Los Alamos,7,State Treasurer,,DEM,TIM EICHENBERG,306
Los Alamos,8,State Treasurer,,DEM,TIM EICHENBERG,349
Los Alamos,9,State Treasurer,,DEM,TIM EICHENBERG,235
Los Alamos,10,State Treasurer,,DEM,TIM EICHENBERG,216
Los Alamos,11,State Treasurer,,DEM,TIM EICHENBERG,462
Los Alamos,12,State Treasurer,,DEM,TIM EICHENBERG,357
Los Alamos,13,State Treasurer,,DEM,TIM EICHENBERG,381
Los Alamos,14,State Treasurer,,DEM,TIM EICHENBERG,336
Los Alamos,15,State Treasurer,,DEM,TIM EICHENBERG,723
Los Alamos,16,State Treasurer,,DEM,TIM EICHENBERG,629
Los Alamos,17,State Treasurer,,DEM,TIM EICHENBERG,267
Luna,1,State Treasurer,,REP,ARTHUR L CASTILLO,86
Luna,2,State Treasurer,,REP,ARTHUR L CASTILLO,269
Luna,3,State Treasurer,,REP,ARTHUR L CASTILLO,386
Luna,4,State Treasurer,,REP,ARTHUR L CASTILLO,98
Luna,5,State Treasurer,,REP,ARTHUR L CASTILLO,316
Luna,6,State Treasurer,,REP,ARTHUR L CASTILLO,181
Luna,8,State Treasurer,,REP,ARTHUR L CASTILLO,107
Luna,10,State Treasurer,,REP,ARTHUR L CASTILLO,355
Luna,11,State Treasurer,,REP,ARTHUR L CASTILLO,167
Luna,12,State Treasurer,,REP,ARTHUR L CASTILLO,139
Luna,13,State Treasurer,,REP,ARTHUR L CASTILLO,525
Luna,14,State Treasurer,,REP,ARTHUR L CASTILLO,422
Luna,1,State Treasurer,,DEM,TIM EICHENBERG,77
Luna,2,State Treasurer,,DEM,TIM EICHENBERG,165
Luna,3,State Treasurer,,DEM,TIM EICHENBERG,229
Luna,4,State Treasurer,,DEM,TIM EICHENBERG,237
Luna,5,State Treasurer,,DEM,TIM EICHENBERG,327
Luna,6,State Treasurer,,DEM,TIM EICHENBERG,253
Luna,8,State Treasurer,,DEM,TIM EICHENBERG,249
Luna,10,State Treasurer,,DEM,TIM EICHENBERG,341
Luna,11,State Treasurer,,DEM,TIM EICHENBERG,253
Luna,12,State Treasurer,,DEM,TIM EICHENBERG,204
Luna,13,State Treasurer,,DEM,TIM EICHENBERG,309
Luna,14,State Treasurer,,DEM,TIM EICHENBERG,309
McKinley,1,State Treasurer,,REP,ARTHUR L CASTILLO,79
McKinley,2,State Treasurer,,REP,ARTHUR L CASTILLO,58
McKinley,3,State Treasurer,,REP,ARTHUR L CASTILLO,53
McKinley,4,State Treasurer,,REP,ARTHUR L CASTILLO,48
McKinley,5,State Treasurer,,REP,ARTHUR L CASTILLO,118
McKinley,6,State Treasurer,,REP,ARTHUR L CASTILLO,108
McKinley,7,State Treasurer,,REP,ARTHUR L CASTILLO,87
McKinley,8,State Treasurer,,REP,ARTHUR L CASTILLO,44
McKinley,9,State Treasurer,,REP,ARTHUR L CASTILLO,77
McKinley,10,State Treasurer,,REP,ARTHUR L CASTILLO,66
McKinley,11,State Treasurer,,REP,ARTHUR L CASTILLO,37
McKinley,12,State Treasurer,,REP,ARTHUR L CASTILLO,17
McKinley,13,State Treasurer,,REP,ARTHUR L CASTILLO,39
McKinley,14,State Treasurer,,REP,ARTHUR L CASTILLO,160
McKinley,15,State Treasurer,,REP,ARTHUR L CASTILLO,89
McKinley,16,State Treasurer,,REP,ARTHUR L CASTILLO,63
McKinley,17,State Treasurer,,REP,ARTHUR L CASTILLO,185
McKinley,18,State Treasurer,,REP,ARTHUR L CASTILLO,16
McKinley,19,State Treasurer,,REP,ARTHUR L CASTILLO,103
McKinley,20,State Treasurer,,REP,ARTHUR L CASTILLO,115
McKinley,21,State Treasurer,,REP,ARTHUR L CASTILLO,87
McKinley,22,State Treasurer,,REP,ARTHUR L CASTILLO,82
McKinley,23,State Treasurer,,REP,ARTHUR L CASTILLO,109
McKinley,24,State Treasurer,,REP,ARTHUR L CASTILLO,134
McKinley,25,State Treasurer,,REP,ARTHUR L CASTILLO,245
McKinley,26,State Treasurer,,REP,ARTHUR L CASTILLO,163
McKinley,27,State Treasurer,,REP,ARTHUR L CASTILLO,50
McKinley,28,State Treasurer,,REP,ARTHUR L CASTILLO,41
McKinley,29,State Treasurer,,REP,ARTHUR L CASTILLO,37
McKinley,30,State Treasurer,,REP,ARTHUR L CASTILLO,60
McKinley,31,State Treasurer,,REP,ARTHUR L CASTILLO,99
McKinley,32,State Treasurer,,REP,ARTHUR L CASTILLO,51
McKinley,33,State Treasurer,,REP,ARTHUR L CASTILLO,91
McKinley,34,State Treasurer,,REP,ARTHUR L CASTILLO,52
McKinley,35,State Treasurer,,REP,ARTHUR L CASTILLO,52
McKinley,36,State Treasurer,,REP,ARTHUR L CASTILLO,15
McKinley,37,State Treasurer,,REP,ARTHUR L CASTILLO,22
McKinley,38,State Treasurer,,REP,ARTHUR L CASTILLO,40
McKinley,39,State Treasurer,,REP,ARTHUR L CASTILLO,88
McKinley,40,State Treasurer,,REP,ARTHUR L CASTILLO,32
McKinley,41,State Treasurer,,REP,ARTHUR L CASTILLO,80
McKinley,42,State Treasurer,,REP,ARTHUR L CASTILLO,52
McKinley,43,State Treasurer,,REP,ARTHUR L CASTILLO,174
McKinley,44,State Treasurer,,REP,ARTHUR L CASTILLO,93
McKinley,45,State Treasurer,,REP,ARTHUR L CASTILLO,135
McKinley,46,State Treasurer,,REP,ARTHUR L CASTILLO,142
McKinley,47,State Treasurer,,REP,ARTHUR L CASTILLO,45
McKinley,48,State Treasurer,,REP,ARTHUR L CASTILLO,124
McKinley,49,State Treasurer,,REP,ARTHUR L CASTILLO,230
McKinley,50,State Treasurer,,REP,ARTHUR L CASTILLO,51
McKinley,51,State Treasurer,,REP,ARTHUR L CASTILLO,35
McKinley,52,State Treasurer,,REP,ARTHUR L CASTILLO,95
McKinley,53,State Treasurer,,REP,ARTHUR L CASTILLO,63
McKinley,54,State Treasurer,,REP,ARTHUR L CASTILLO,86
McKinley,55,State Treasurer,,REP,ARTHUR L CASTILLO,56
McKinley,56,State Treasurer,,REP,ARTHUR L CASTILLO,147
McKinley,57,State Treasurer,,REP,ARTHUR L CASTILLO,54
McKinley,58,State Treasurer,,REP,ARTHUR L CASTILLO,108
McKinley,59,State Treasurer,,REP,ARTHUR L CASTILLO,58
McKinley,60,State Treasurer,,REP,ARTHUR L CASTILLO,35
McKinley,61,State Treasurer,,REP,ARTHUR L CASTILLO,29
McKinley,62,State Treasurer,,REP,ARTHUR L CASTILLO,37
McKinley,1,State Treasurer,,DEM,TIM EICHENBERG,230
McKinley,2,State Treasurer,,DEM,TIM EICHENBERG,123
McKinley,3,State Treasurer,,DEM,TIM EICHENBERG,67
McKinley,4,State Treasurer,,DEM,TIM EICHENBERG,232
McKinley,5,State Treasurer,,DEM,TIM EICHENBERG,378
McKinley,6,State Treasurer,,DEM,TIM EICHENBERG,424
McKinley,7,State Treasurer,,DEM,TIM EICHENBERG,367
McKinley,8,State Treasurer,,DEM,TIM EICHENBERG,175
McKinley,9,State Treasurer,,DEM,TIM EICHENBERG,253
McKinley,10,State Treasurer,,DEM,TIM EICHENBERG,257
McKinley,11,State Treasurer,,DEM,TIM EICHENBERG,116
McKinley,12,State Treasurer,,DEM,TIM EICHENBERG,26
McKinley,13,State Treasurer,,DEM,TIM EICHENBERG,153
McKinley,14,State Treasurer,,DEM,TIM EICHENBERG,312
McKinley,15,State Treasurer,,DEM,TIM EICHENBERG,247
McKinley,16,State Treasurer,,DEM,TIM EICHENBERG,175
McKinley,17,State Treasurer,,DEM,TIM EICHENBERG,274
McKinley,18,State Treasurer,,DEM,TIM EICHENBERG,69
McKinley,19,State Treasurer,,DEM,TIM EICHENBERG,341
McKinley,20,State Treasurer,,DEM,TIM EICHENBERG,294
McKinley,21,State Treasurer,,DEM,TIM EICHENBERG,210
McKinley,22,State Treasurer,,DEM,TIM EICHENBERG,241
McKinley,23,State Treasurer,,DEM,TIM EICHENBERG,263
McKinley,24,State Treasurer,,DEM,TIM EICHENBERG,316
McKinley,25,State Treasurer,,DEM,TIM EICHENBERG,463
McKinley,26,State Treasurer,,DEM,TIM EICHENBERG,73
McKinley,27,State Treasurer,,DEM,TIM EICHENBERG,485
McKinley,28,State Treasurer,,DEM,TIM EICHENBERG,208
McKinley,29,State Treasurer,,DEM,TIM EICHENBERG,283
McKinley,30,State Treasurer,,DEM,TIM EICHENBERG,452
McKinley,31,State Treasurer,,DEM,TIM EICHENBERG,178
McKinley,32,State Treasurer,,DEM,TIM EICHENBERG,110
McKinley,33,State Treasurer,,DEM,TIM EICHENBERG,250
McKinley,34,State Treasurer,,DEM,TIM EICHENBERG,119
McKinley,35,State Treasurer,,DEM,TIM EICHENBERG,117
McKinley,36,State Treasurer,,DEM,TIM EICHENBERG,48
McKinley,37,State Treasurer,,DEM,TIM EICHENBERG,68
McKinley,38,State Treasurer,,DEM,TIM EICHENBERG,117
McKinley,39,State Treasurer,,DEM,TIM EICHENBERG,169
McKinley,40,State Treasurer,,DEM,TIM EICHENBERG,88
McKinley,41,State Treasurer,,DEM,TIM EICHENBERG,211
McKinley,42,State Treasurer,,DEM,TIM EICHENBERG,71
McKinley,43,State Treasurer,,DEM,TIM EICHENBERG,274
McKinley,44,State Treasurer,,DEM,TIM EICHENBERG,135
McKinley,45,State Treasurer,,DEM,TIM EICHENBERG,178
McKinley,46,State Treasurer,,DEM,TIM EICHENBERG,212
McKinley,47,State Treasurer,,DEM,TIM EICHENBERG,99
McKinley,48,State Treasurer,,DEM,TIM EICHENBERG,330
McKinley,49,State Treasurer,,DEM,TIM EICHENBERG,302
McKinley,50,State Treasurer,,DEM,TIM EICHENBERG,54
McKinley,51,State Treasurer,,DEM,TIM EICHENBERG,200
McKinley,52,State Treasurer,,DEM,TIM EICHENBERG,94
McKinley,53,State Treasurer,,DEM,TIM EICHENBERG,279
McKinley,54,State Treasurer,,DEM,TIM EICHENBERG,228
McKinley,55,State Treasurer,,DEM,TIM EICHENBERG,183
McKinley,56,State Treasurer,,DEM,TIM EICHENBERG,183
McKinley,57,State Treasurer,,DEM,TIM EICHENBERG,167
McKinley,58,State Treasurer,,DEM,TIM EICHENBERG,189
McKinley,59,State Treasurer,,DEM,TIM EICHENBERG,97
McKinley,60,State Treasurer,,DEM,TIM EICHENBERG,126
McKinley,61,State Treasurer,,DEM,TIM EICHENBERG,117
McKinley,62,State Treasurer,,DEM,TIM EICHENBERG,123
Mora,1,State Treasurer,,REP,ARTHUR L CASTILLO,134
Mora,2,State Treasurer,,REP,ARTHUR L CASTILLO,118
Mora,3,State Treasurer,,REP,ARTHUR L CASTILLO,72
Mora,4,State Treasurer,,REP,ARTHUR L CASTILLO,64
Mora,5,State Treasurer,,REP,ARTHUR L CASTILLO,58
Mora,6,State Treasurer,,REP,ARTHUR L CASTILLO,48
Mora,7,State Treasurer,,REP,ARTHUR L CASTILLO,34
Mora,8,State Treasurer,,REP,ARTHUR L CASTILLO,84
Mora,9,State Treasurer,,REP,ARTHUR L CASTILLO,27
Mora,10,State Treasurer,,REP,ARTHUR L CASTILLO,47
Mora,11,State Treasurer,,REP,ARTHUR L CASTILLO,62
Mora,1,State Treasurer,,DEM,TIM EICHENBERG,301
Mora,2,State Treasurer,,DEM,TIM EICHENBERG,258
Mora,3,State Treasurer,,DEM,TIM EICHENBERG,118
Mora,4,State Treasurer,,DEM,TIM EICHENBERG,160
Mora,5,State Treasurer,,DEM,TIM EICHENBERG,128
Mora,6,State Treasurer,,DEM,TIM EICHENBERG,72
Mora,7,State Treasurer,,DEM,TIM EICHENBERG,85
Mora,8,State Treasurer,,DEM,TIM EICHENBERG,134
Mora,9,State Treasurer,,DEM,TIM EICHENBERG,48
Mora,10,State Treasurer,,DEM,TIM EICHENBERG,62
Mora,11,State Treasurer,,DEM,TIM EICHENBERG,113
Otero,1,State Treasurer,,REP,ARTHUR L CASTILLO,119
Otero,2,State Treasurer,,REP,ARTHUR L CASTILLO,18
Otero,3,State Treasurer,,REP,ARTHUR L CASTILLO,22
Otero,4,State Treasurer,,REP,ARTHUR L CASTILLO,56
Otero,5,State Treasurer,,REP,ARTHUR L CASTILLO,133
Otero,6,State Treasurer,,REP,ARTHUR L CASTILLO,97
Otero,7,State Treasurer,,REP,ARTHUR L CASTILLO,164
Otero,8,State Treasurer,,REP,ARTHUR L CASTILLO,678
Otero,9,State Treasurer,,REP,ARTHUR L CASTILLO,328
Otero,10,State Treasurer,,REP,ARTHUR L CASTILLO,794
Otero,11,State Treasurer,,REP,ARTHUR L CASTILLO,92
Otero,12,State Treasurer,,REP,ARTHUR L CASTILLO,370
Otero,13,State Treasurer,,REP,ARTHUR L CASTILLO,260
Otero,14,State Treasurer,,REP,ARTHUR L CASTILLO,493
Otero,15,State Treasurer,,REP,ARTHUR L CASTILLO,436
Otero,16,State Treasurer,,REP,ARTHUR L CASTILLO,54
Otero,17,State Treasurer,,REP,ARTHUR L CASTILLO,361
Otero,18,State Treasurer,,REP,ARTHUR L CASTILLO,1059
Otero,19,State Treasurer,,REP,ARTHUR L CASTILLO,53
Otero,20,State Treasurer,,REP,ARTHUR L CASTILLO,77
Otero,21,State Treasurer,,REP,ARTHUR L CASTILLO,419
Otero,22,State Treasurer,,REP,ARTHUR L CASTILLO,119
Otero,23,State Treasurer,,REP,ARTHUR L CASTILLO,121
Otero,24,State Treasurer,,REP,ARTHUR L CASTILLO,384
Otero,25,State Treasurer,,REP,ARTHUR L CASTILLO,285
Otero,26,State Treasurer,,REP,ARTHUR L CASTILLO,161
Otero,27,State Treasurer,,REP,ARTHUR L CASTILLO,251
Otero,28,State Treasurer,,REP,ARTHUR L CASTILLO,422
Otero,29,State Treasurer,,REP,ARTHUR L CASTILLO,494
Otero,30,State Treasurer,,REP,ARTHUR L CASTILLO,136
Otero,31,State Treasurer,,REP,ARTHUR L CASTILLO,130
Otero,32,State Treasurer,,REP,ARTHUR L CASTILLO,122
Otero,33,State Treasurer,,REP,ARTHUR L CASTILLO,145
Otero,34,State Treasurer,,REP,ARTHUR L CASTILLO,139
Otero,35,State Treasurer,,REP,ARTHUR L CASTILLO,451
Otero,36,State Treasurer,,REP,ARTHUR L CASTILLO,265
Otero,37,State Treasurer,,REP,ARTHUR L CASTILLO,161
Otero,38,State Treasurer,,REP,ARTHUR L CASTILLO,58
Otero,39,State Treasurer,,REP,ARTHUR L CASTILLO,254
Otero,40,State Treasurer,,REP,ARTHUR L CASTILLO,240
Otero,41,State Treasurer,,REP,ARTHUR L CASTILLO,99
Otero,1,State Treasurer,,DEM,TIM EICHENBERG,318
Otero,2,State Treasurer,,DEM,TIM EICHENBERG,2
Otero,3,State Treasurer,,DEM,TIM EICHENBERG,0
Otero,4,State Treasurer,,DEM,TIM EICHENBERG,6
Otero,5,State Treasurer,,DEM,TIM EICHENBERG,38
Otero,6,State Treasurer,,DEM,TIM EICHENBERG,9
Otero,7,State Treasurer,,DEM,TIM EICHENBERG,43
Otero,8,State Treasurer,,DEM,TIM EICHENBERG,365
Otero,9,State Treasurer,,DEM,TIM EICHENBERG,160
Otero,10,State Treasurer,,DEM,TIM EICHENBERG,349
Otero,11,State Treasurer,,DEM,TIM EICHENBERG,303
Otero,12,State Treasurer,,DEM,TIM EICHENBERG,187
Otero,13,State Treasurer,,DEM,TIM EICHENBERG,174
Otero,14,State Treasurer,,DEM,TIM EICHENBERG,212
Otero,15,State Treasurer,,DEM,TIM EICHENBERG,169
Otero,16,State Treasurer,,DEM,TIM EICHENBERG,35
Otero,17,State Treasurer,,DEM,TIM EICHENBERG,214
Otero,18,State Treasurer,,DEM,TIM EICHENBERG,429
Otero,19,State Treasurer,,DEM,TIM EICHENBERG,106
Otero,20,State Treasurer,,DEM,TIM EICHENBERG,92
Otero,21,State Treasurer,,DEM,TIM EICHENBERG,229
Otero,22,State Treasurer,,DEM,TIM EICHENBERG,88
Otero,23,State Treasurer,,DEM,TIM EICHENBERG,118
Otero,24,State Treasurer,,DEM,TIM EICHENBERG,227
Otero,25,State Treasurer,,DEM,TIM EICHENBERG,151
Otero,26,State Treasurer,,DEM,TIM EICHENBERG,130
Otero,27,State Treasurer,,DEM,TIM EICHENBERG,134
Otero,28,State Treasurer,,DEM,TIM EICHENBERG,229
Otero,29,State Treasurer,,DEM,TIM EICHENBERG,240
Otero,30,State Treasurer,,DEM,TIM EICHENBERG,118
Otero,31,State Treasurer,,DEM,TIM EICHENBERG,96
Otero,32,State Treasurer,,DEM,TIM EICHENBERG,125
Otero,33,State Treasurer,,DEM,TIM EICHENBERG,145
Otero,34,State Treasurer,,DEM,TIM EICHENBERG,87
Otero,35,State Treasurer,,DEM,TIM EICHENBERG,151
Otero,36,State Treasurer,,DEM,TIM EICHENBERG,175
Otero,37,State Treasurer,,DEM,TIM EICHENBERG,86
Otero,38,State Treasurer,,DEM,TIM EICHENBERG,36
Otero,39,State Treasurer,,DEM,TIM EICHENBERG,140
Otero,40,State Treasurer,,DEM,TIM EICHENBERG,100
Otero,41,State Treasurer,,DEM,TIM EICHENBERG,247
Quay,1,State Treasurer,,REP,ARTHUR L CASTILLO,86
Quay,2,State Treasurer,,REP,ARTHUR L CASTILLO,55
Quay,3,State Treasurer,,REP,ARTHUR L CASTILLO,130
Quay,4,State Treasurer,,REP,ARTHUR L CASTILLO,46
Quay,5,State Treasurer,,REP,ARTHUR L CASTILLO,410
Quay,6,State Treasurer,,REP,ARTHUR L CASTILLO,218
Quay,7,State Treasurer,,REP,ARTHUR L CASTILLO,119
Quay,8,State Treasurer,,REP,ARTHUR L CASTILLO,85
Quay,9,State Treasurer,,REP,ARTHUR L CASTILLO,211
Quay,10,State Treasurer,,REP,ARTHUR L CASTILLO,76
Quay,11,State Treasurer,,REP,ARTHUR L CASTILLO,254
Quay,12,State Treasurer,,REP,ARTHUR L CASTILLO,206
Quay,1,State Treasurer,,DEM,TIM EICHENBERG,6
Quay,2,State Treasurer,,DEM,TIM EICHENBERG,2
Quay,3,State Treasurer,,DEM,TIM EICHENBERG,55
Quay,4,State Treasurer,,DEM,TIM EICHENBERG,9
Quay,5,State Treasurer,,DEM,TIM EICHENBERG,123
Quay,6,State Treasurer,,DEM,TIM EICHENBERG,92
Quay,7,State Treasurer,,DEM,TIM EICHENBERG,184
Quay,8,State Treasurer,,DEM,TIM EICHENBERG,72
Quay,9,State Treasurer,,DEM,TIM EICHENBERG,189
Quay,10,State Treasurer,,DEM,TIM EICHENBERG,113
Quay,11,State Treasurer,,DEM,TIM EICHENBERG,186
Quay,12,State Treasurer,,DEM,TIM EICHENBERG,93
Rio Arriba,1,State Treasurer,,REP,ARTHUR L CASTILLO,63
Rio Arriba,2,State Treasurer,,REP,ARTHUR L CASTILLO,190
Rio Arriba,3,State Treasurer,,REP,ARTHUR L CASTILLO,107
Rio Arriba,4,State Treasurer,,REP,ARTHUR L CASTILLO,144
Rio Arriba,5,State Treasurer,,REP,ARTHUR L CASTILLO,82
Rio Arriba,6,State Treasurer,,REP,ARTHUR L CASTILLO,34
Rio Arriba,7,State Treasurer,,REP,ARTHUR L CASTILLO,77
Rio Arriba,8,State Treasurer,,REP,ARTHUR L CASTILLO,42
Rio Arriba,9,State Treasurer,,REP,ARTHUR L CASTILLO,75
Rio Arriba,10,State Treasurer,,REP,ARTHUR L CASTILLO,100
Rio Arriba,11,State Treasurer,,REP,ARTHUR L CASTILLO,301
Rio Arriba,12,State Treasurer,,REP,ARTHUR L CASTILLO,90
Rio Arriba,13,State Treasurer,,REP,ARTHUR L CASTILLO,166
Rio Arriba,14,State Treasurer,,REP,ARTHUR L CASTILLO,66
Rio Arriba,15,State Treasurer,,REP,ARTHUR L CASTILLO,32
Rio Arriba,16,State Treasurer,,REP,ARTHUR L CASTILLO,63
Rio Arriba,17,State Treasurer,,REP,ARTHUR L CASTILLO,9
Rio Arriba,18,State Treasurer,,REP,ARTHUR L CASTILLO,113
Rio Arriba,19,State Treasurer,,REP,ARTHUR L CASTILLO,87
Rio Arriba,20,State Treasurer,,REP,ARTHUR L CASTILLO,210
Rio Arriba,21,State Treasurer,,REP,ARTHUR L CASTILLO,15
Rio Arriba,22,State Treasurer,,REP,ARTHUR L CASTILLO,19
Rio Arriba,23,State Treasurer,,REP,ARTHUR L CASTILLO,34
Rio Arriba,24,State Treasurer,,REP,ARTHUR L CASTILLO,111
Rio Arriba,25,State Treasurer,,REP,ARTHUR L CASTILLO,82
Rio Arriba,26,State Treasurer,,REP,ARTHUR L CASTILLO,62
Rio Arriba,27,State Treasurer,,REP,ARTHUR L CASTILLO,23
Rio Arriba,28,State Treasurer,,REP,ARTHUR L CASTILLO,2
Rio Arriba,29,State Treasurer,,REP,ARTHUR L CASTILLO,6
Rio Arriba,30,State Treasurer,,REP,ARTHUR L CASTILLO,58
Rio Arriba,31,State Treasurer,,REP,ARTHUR L CASTILLO,89
Rio Arriba,32,State Treasurer,,REP,ARTHUR L CASTILLO,61
Rio Arriba,33,State Treasurer,,REP,ARTHUR L CASTILLO,19
Rio Arriba,34,State Treasurer,,REP,ARTHUR L CASTILLO,0
Rio Arriba,35,State Treasurer,,REP,ARTHUR L CASTILLO,112
Rio Arriba,36,State Treasurer,,REP,ARTHUR L CASTILLO,259
Rio Arriba,37,State Treasurer,,REP,ARTHUR L CASTILLO,21
Rio Arriba,38,State Treasurer,,REP,ARTHUR L CASTILLO,142
Rio Arriba,39,State Treasurer,,REP,ARTHUR L CASTILLO,129
Rio Arriba,40,State Treasurer,,REP,ARTHUR L CASTILLO,125
Rio Arriba,41,State Treasurer,,REP,ARTHUR L CASTILLO,64
Rio Arriba,42,State Treasurer,,REP,ARTHUR L CASTILLO,23
Rio Arriba,1,State Treasurer,,DEM,TIM EICHENBERG,289
Rio Arriba,2,State Treasurer,,DEM,TIM EICHENBERG,565
Rio Arriba,3,State Treasurer,,DEM,TIM EICHENBERG,203
Rio Arriba,4,State Treasurer,,DEM,TIM EICHENBERG,393
Rio Arriba,5,State Treasurer,,DEM,TIM EICHENBERG,197
Rio Arriba,6,State Treasurer,,DEM,TIM EICHENBERG,135
Rio Arriba,7,State Treasurer,,DEM,TIM EICHENBERG,323
Rio Arriba,8,State Treasurer,,DEM,TIM EICHENBERG,109
Rio Arriba,9,State Treasurer,,DEM,TIM EICHENBERG,155
Rio Arriba,10,State Treasurer,,DEM,TIM EICHENBERG,314
Rio Arriba,11,State Treasurer,,DEM,TIM EICHENBERG,594
Rio Arriba,12,State Treasurer,,DEM,TIM EICHENBERG,179
Rio Arriba,13,State Treasurer,,DEM,TIM EICHENBERG,369
Rio Arriba,14,State Treasurer,,DEM,TIM EICHENBERG,239
Rio Arriba,15,State Treasurer,,DEM,TIM EICHENBERG,86
Rio Arriba,16,State Treasurer,,DEM,TIM EICHENBERG,148
Rio Arriba,17,State Treasurer,,DEM,TIM EICHENBERG,93
Rio Arriba,18,State Treasurer,,DEM,TIM EICHENBERG,180
Rio Arriba,19,State Treasurer,,DEM,TIM EICHENBERG,114
Rio Arriba,20,State Treasurer,,DEM,TIM EICHENBERG,293
Rio Arriba,21,State Treasurer,,DEM,TIM EICHENBERG,20
Rio Arriba,22,State Treasurer,,DEM,TIM EICHENBERG,52
Rio Arriba,23,State Treasurer,,DEM,TIM EICHENBERG,103
Rio Arriba,24,State Treasurer,,DEM,TIM EICHENBERG,477
Rio Arriba,25,State Treasurer,,DEM,TIM EICHENBERG,35
Rio Arriba,26,State Treasurer,,DEM,TIM EICHENBERG,109
Rio Arriba,27,State Treasurer,,DEM,TIM EICHENBERG,24
Rio Arriba,28,State Treasurer,,DEM,TIM EICHENBERG,15
Rio Arriba,29,State Treasurer,,DEM,TIM EICHENBERG,7
Rio Arriba,30,State Treasurer,,DEM,TIM EICHENBERG,38
Rio Arriba,31,State Treasurer,,DEM,TIM EICHENBERG,311
Rio Arriba,32,State Treasurer,,DEM,TIM EICHENBERG,163
Rio Arriba,33,State Treasurer,,DEM,TIM EICHENBERG,44
Rio Arriba,34,State Treasurer,,DEM,TIM EICHENBERG,3
Rio Arriba,35,State Treasurer,,DEM,TIM EICHENBERG,339
Rio Arriba,36,State Treasurer,,DEM,TIM EICHENBERG,485
Rio Arriba,37,State Treasurer,,DEM,TIM EICHENBERG,85
Rio Arriba,38,State Treasurer,,DEM,TIM EICHENBERG,391
Rio Arriba,39,State Treasurer,,DEM,TIM EICHENBERG,400
Rio Arriba,40,State Treasurer,,DEM,TIM EICHENBERG,273
Rio Arriba,41,State Treasurer,,DEM,TIM EICHENBERG,481
Rio Arriba,42,State Treasurer,,DEM,TIM EICHENBERG,79
Roosevelt,1,State Treasurer,,REP,ARTHUR L CASTILLO,113
Roosevelt,2,State Treasurer,,REP,ARTHUR L CASTILLO,490
Roosevelt,3,State Treasurer,,REP,ARTHUR L CASTILLO,29
Roosevelt,4,State Treasurer,,REP,ARTHUR L CASTILLO,165
Roosevelt,5,State Treasurer,,REP,ARTHUR L CASTILLO,151
Roosevelt,6,State Treasurer,,REP,ARTHUR L CASTILLO,178
Roosevelt,7,State Treasurer,,REP,ARTHUR L CASTILLO,59
Roosevelt,8,State Treasurer,,REP,ARTHUR L CASTILLO,72
Roosevelt,9,State Treasurer,,REP,ARTHUR L CASTILLO,362
Roosevelt,10,State Treasurer,,REP,ARTHUR L CASTILLO,294
Roosevelt,11,State Treasurer,,REP,ARTHUR L CASTILLO,154
Roosevelt,12,State Treasurer,,REP,ARTHUR L CASTILLO,161
Roosevelt,13,State Treasurer,,REP,ARTHUR L CASTILLO,45
Roosevelt,14,State Treasurer,,REP,ARTHUR L CASTILLO,159
Roosevelt,15,State Treasurer,,REP,ARTHUR L CASTILLO,105
Roosevelt,16,State Treasurer,,REP,ARTHUR L CASTILLO,73
Roosevelt,17,State Treasurer,,REP,ARTHUR L CASTILLO,217
Roosevelt,18,State Treasurer,,REP,ARTHUR L CASTILLO,249
Roosevelt,1,State Treasurer,,DEM,TIM EICHENBERG,113
Roosevelt,2,State Treasurer,,DEM,TIM EICHENBERG,208
Roosevelt,3,State Treasurer,,DEM,TIM EICHENBERG,10
Roosevelt,4,State Treasurer,,DEM,TIM EICHENBERG,30
Roosevelt,5,State Treasurer,,DEM,TIM EICHENBERG,21
Roosevelt,6,State Treasurer,,DEM,TIM EICHENBERG,32
Roosevelt,7,State Treasurer,,DEM,TIM EICHENBERG,56
Roosevelt,8,State Treasurer,,DEM,TIM EICHENBERG,136
Roosevelt,9,State Treasurer,,DEM,TIM EICHENBERG,194
Roosevelt,10,State Treasurer,,DEM,TIM EICHENBERG,150
Roosevelt,11,State Treasurer,,DEM,TIM EICHENBERG,51
Roosevelt,12,State Treasurer,,DEM,TIM EICHENBERG,119
Roosevelt,13,State Treasurer,,DEM,TIM EICHENBERG,45
Roosevelt,14,State Treasurer,,DEM,TIM EICHENBERG,102
Roosevelt,15,State Treasurer,,DEM,TIM EICHENBERG,48
Roosevelt,16,State Treasurer,,DEM,TIM EICHENBERG,31
Roosevelt,17,State Treasurer,,DEM,TIM EICHENBERG,59
Roosevelt,18,State Treasurer,,DEM,TIM EICHENBERG,77
San Juan,1,State Treasurer,,REP,ARTHUR L CASTILLO,153
